station_id,day,weekday,day_month,available_bikes,mechanical,electrical,num_docks_available,name,lat,lon,altitude,address,post_code,capacity,Latlon,Barri,Districte
3,2019-10-22,2,22,20.35763888888889,20.055555555555557,0.3020833333333333,5.947916666666667,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-23,3,23,16.586805555555557,16.524305555555557,0.0625,10.208333333333334,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-24,4,24,16.0,15.95138888888889,0.04861111111111111,10.635416666666666,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-25,5,25,13.440972222222221,13.381944444444445,0.059027777777777776,12.489583333333334,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-26,6,26,15.735191637630662,15.473867595818815,0.2613240418118467,8.871080139372822,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-27,7,27,15.870036101083032,15.64259927797834,0.22743682310469315,10.953068592057761,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-28,1,28,12.725694444444445,12.621527777777779,0.10416666666666667,13.38888888888889,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-29,2,29,15.239583333333334,15.027777777777779,0.21180555555555555,9.350694444444445,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-30,3,30,14.222222222222221,13.868055555555555,0.3541666666666667,10.85763888888889,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-31,4,31,12.301818181818183,12.294545454545455,0.007272727272727273,14.061818181818182,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
